#Nodes with GAIN events with expectation above 0.5
L_gallicum: 0.983419
L_gyaricum: 0.992146
N21: 0.751497
L_vernale: 0.960073
N36: 0.980033
L_nervosum: 0.54328
N56: 0.806685
Re_indica: 1.39176
Total number of gain events: 11.7542
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
L_nodiflorum: 0.829346
L_corymbulosum: 0.929741
L_catharticum: 1.03978
S_digynum: 2.84782
L_nervosum: 0.706801
L_grandiflorum: 0.851022
N58: 0.988756
Re_indica: 1.27189
Total number of loss events: 13.4109
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
L_suffruticosum1: 1.99991
N28: 0.920839
L_littorale: 1.00207
L_macraei: 1
L_rupestre: 0.919215
He_micranthum: 0.937101
L_aroanium1: 0.614084
Total number of duplication events: 8.16773
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N12: 0.958721
L_kingii: 0.978458
L_vernale: 0.919833
N36: 0.967481
L_nervosum: 0.611136
N54: 0.582535
L_hologynum: 0.948028
Total number of demi-dulications events: 7.58907
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
N44	0.0976775	0.104917	1.50994e-05	0.00190745
N45	0.00038843	0.000595453	7.38723e-10	9.31145e-06
N46	1.43097e-05	2.56688e-05	1.16647e-13	1.79767e-07
N47	1.54749e-05	1.14377e-05	9.37509e-14	5.37245e-09
N48	0.000234473	0.000235831	4.37039e-15	5.45456e-10
N49	9.41112e-06	1.25708e-05	7.56986e-16	3.81128e-10
N50	2.65986e-06	3.50589e-06	4.32991e-17	4.30337e-11
L_alpinum	5.4541e-07	9.05272e-07	0	6.43286e-12
L_punctatum1	5.4541e-07	9.05272e-07	0	6.43286e-12
L_perenne	0.000108232	0.000109438	1.17963e-17	4.36473e-11
L_lewisii	0.00112134	0.0011257	3.52782e-16	3.84756e-10
L_leonii	0.00300196	0.00300768	2.35103e-15	5.57212e-10
N51	0.000261208	0.000245732	9.92639e-14	5.48586e-09
L_austr_mauritanicum	0.00186751	0.00188468	8.52051e-15	2.12017e-09
L_austriacum	0.00186751	0.00188468	8.52051e-15	2.12017e-09
L_pallescens	0.00468996	0.00470301	1.05427e-12	1.85624e-07
L_pycnophyllum	0.00767034	0.00789043	8.85112e-10	9.50676e-06
N52	0.246949	0.252196	0.306251	0.0817422
L_aroanium1	0.428303	0.130874	0.614084	0.021264
L_nervosum	0.54328	0.706801	0.00912309	0.611136
N53	0.0689756	0.0735415	4.06679e-05	0.00121102
N54	0.0505586	0.0256138	0.0212166	0.582535
N55	0.225184	0.0430641	0.0238678	0.27387
N56	0.806685	0.0486507	0.00244888	0.0981282
L_bienne	0.00137448	0.000289662	0	7.93423e-05
L_usitatissimum	0.00137448	0.000289662	0	7.93423e-05
L_hologynum	0.139881	0.236173	0.0773229	0.948028
L_narbonense	0.215726	0.248028	0.0352606	0.36089
N57	0.0449616	0.193208	1.4403e-05	0.00164168
L_decumbens1	0.184206	0.0280027	4.82871e-06	0.00189436
L_grandiflorum	0.0124553	0.851022	3.86425e-06	0.000157324
L_stelleroides	0.403081	0.409254	0.000484865	0.0196685
N58	0.106517	0.988756	0.000541142	0.00385187
N59	0.00616528	0.0362488	3.23748e-05	5.62859e-05
N60	0.00333515	0.0074967	3.56773e-06	3.74787e-06
L_hirsutum	0.00898085	0.0101682	6.10727e-07	4.76334e-07
L_seljukorum	0.00898085	0.0101682	6.10727e-07	4.76334e-07
L_viscosum	0.021293	0.0266527	5.33758e-06	6.23531e-06
L_pubescens	0.0432969	0.0788507	4.45599e-05	9.02869e-05
Re_indica	1.39176	1.27189	0.0454027	0.424473
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
L_corymbiferum	0.37996	0.426131	0.00240603	0.0364022
L_gallicum	1.37261	0.418782	0.00240603	0.0364022
L_strictum	0.389194	0.435365	0.00240603	0.0364022
L_setaceum	0.366944	0.412989	0.00240583	0.0363633
L_suffruticosum1	0.363866	0.409926	2.00231	0.0363633
L_tenuifolium1	0.364111	0.410156	0.00240583	0.0363634
L_album	0.681587	0.552825	0.00941409	1.02849
L_mucronatum1	0.681587	0.552825	0.00941409	1.02849
L_arboreum	0.678568	0.549813	0.00941407	1.02849
L_elegans	0.678568	0.549813	0.00941407	1.02849
L_campanulatum	0.679733	0.550978	0.00941407	1.02849
L_capitatum	0.680359	0.551604	0.00941407	1.02849
L_gyaricum	1.67715	0.548392	0.00941407	1.02849
L_tauricum	0.687327	0.558573	0.00941407	1.02849
L_flavum	0.681012	0.552258	0.00941407	1.02849
L_nodiflorum	0.528823	1.37045	0.0093847	1.02852
L_corymbulosum	1.28697	1.35794	0.00243282	0.0442109
L_trigynum	1.35733	0.4283	0.00243282	0.0442109
L_tenue1	1.32346	0.394433	0.00243283	0.0442117
L_maritimum	1.32992	0.40142	0.00243342	0.0443828
L_catharticum	0.345937	1.39331	0.00240517	0.0368125
C_selaginoides	0.406667	0.456379	1.00185	0.0385249
L_littorale	0.395517	0.444918	2.00215	0.037925
L_macraei	0.38478	0.434183	2.00215	0.0379249
L_prostratum	0.379221	0.428634	1.00215	0.0379249
L_oligophyllum	0.382942	0.432355	1.00215	0.0379249
L_kingii	0.391362	0.551811	0.00247323	1.03722
L_rupestre	0.427048	0.486276	0.973168	0.0920075
L_vernale	1.35626	0.572371	0.0568359	0.983698
L_striatum	0.379722	0.428852	0.00239941	0.0374373
He_micranthum	0.44938	0.563227	0.939499	0.170808
S_digynum	0.35265	3.38154	0.00239863	0.0359172
L_acuticarpum	1.33837	0.436045	0.0320908	1.00642
L_gracile	1.33837	0.436045	0.0320908	1.00642
L_heterostylum	1.3409	0.43858	0.0320908	1.00642
L_africanum	1.34377	0.441451	0.0320908	1.00642
L_comptonii	1.34524	0.44291	0.0320918	1.00642
Ra_linoides	0.404926	0.454258	0.00240934	0.0374494
L_alpinum	0.394716	0.429746	0.00188625	0.0340083
L_punctatum1	0.394716	0.429746	0.00188625	0.0340083
L_perenne	0.394821	0.429851	0.00188625	0.0340083
L_lewisii	0.395825	0.430854	0.00188625	0.0340083
L_leonii	0.397471	0.4325	0.00188625	0.0340083
L_austr_mauritanicum	0.396582	0.431612	0.00188625	0.0340083
L_austriacum	0.396582	0.431612	0.00188625	0.0340083
L_pallescens	0.399129	0.434159	0.00188625	0.0340083
L_pycnophyllum	0.401721	0.436751	0.00188625	0.0340083
L_aroanium1	0.971626	0.707014	0.922206	0.135097
L_nervosum	1.0866	1.28294	0.317245	0.724969
L_bienne	1.37366	0.452297	0.0493925	0.985825
L_usitatissimum	1.37366	0.452297	0.0493925	0.985825
L_hologynum	0.705484	0.639529	0.124266	1.83565
L_narbonense	0.556144	0.608321	0.0583364	0.974637
L_decumbens1	0.519028	0.55589	0.0018785	0.0347486
L_grandiflorum	0.347277	1.37891	0.00187753	0.0330116
L_stelleroides	0.546572	0.622735	0.00209356	0.0463487
L_hirsutum	0.218879	1.23636	0.00196798	0.0283343
L_seljukorum	0.218879	1.23636	0.00196798	0.0283343
L_viscosum	0.227856	1.24535	0.00196914	0.0283363
L_pubescens	0.243695	1.26129	0.00197599	0.0283641
Re_indica	1.39176	1.27189	0.0454027	0.424473
