NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.408253	0.258678	0.153675	0.0864723	0.0464426	0.0239503	0.0119158	0.00574165	0.00268805	0.001226	0.000545997	0.000237896	0.000101583	4.25738e-05	1.75356e-05	7.10671e-06	2.83689e-06	1.1165e-06	4.3361e-07	1.66308e-07	6.30421e-08	2.36355e-08	8.77037e-09	3.22319e-09	1.17399e-09	4.24095e-10	1.52053e-10	5.41508e-11	1.91717e-11	6.75423e-12	2.37032e-12	8.29611e-13	2.89976e-13	1.01376e-13	4.79078e-17	2.84078e-17	1.68952e-17	1.00905e-17	6.06051e-18	3.66752e-18	2.24275e-18	1.3934e-18	8.89135e-19	5.95533e-19	4.35225e-19	3.65467e-19	
N2	0.236599	0.265368	0.202716	0.131096	0.0771341	0.0426201	0.0224743	0.0114139	0.00561509	0.00268648	0.00125374	0.00057207	0.000255715	0.000112161	4.83416e-05	2.04991e-05	8.56164e-06	3.52542e-06	1.43243e-06	5.74759e-07	2.27906e-07	8.93644e-08	3.4671e-08	1.33167e-08	5.0661e-09	1.90984e-09	7.13761e-10	2.64558e-10	9.72907e-11	3.55113e-11	1.28698e-11	4.63299e-12	1.65737e-12	5.8947e-13	2.08576e-13	7.34841e-14	2.58091e-14	9.05306e-15	3.18053e-15	1.12434e-15	4.03064e-16	1.48538e-16	5.76819e-17	2.47178e-17	1.27e-17	8.84376e-18	
N3	0.00136773	0.0110837	0.0387749	0.0836399	0.12986	0.158181	0.159584	0.138346	0.105813	0.0728163	0.0457707	0.0265933	0.0144188	0.0073526	0.00354913	0.00163053	0.000716253	0.000302032	0.00012268	4.81418e-05	1.82993e-05	6.75328e-06	2.42466e-06	8.48477e-07	2.89863e-07	9.68167e-08	3.16588e-08	1.01474e-08	3.19159e-09	9.8605e-10	2.99528e-10	8.95375e-11	2.63613e-11	7.65035e-12	2.19038e-12	6.19293e-13	1.73107e-13	4.79135e-14	1.31629e-14	3.60292e-15	9.89066e-16	2.75619e-16	7.98302e-17	2.52492e-17	9.69839e-18	5.52636e-18	
N4	0.000295872	0.0039108	0.0199707	0.0573535	0.110049	0.155931	0.174091	0.160197	0.125535	0.0858608	0.0522412	0.0287061	0.0144201	0.00668854	0.00288852	0.00116961	0.000446695	0.000161736	5.5764e-05	1.83793e-05	5.81041e-06	1.76722e-06	5.18488e-07	1.47091e-07	4.04351e-08	1.07918e-08	2.80127e-09	7.08307e-10	1.74713e-10	4.20958e-11	9.91947e-12	2.28855e-12	5.17493e-13	1.14801e-13	2.50085e-14	5.35468e-15	1.12802e-15	2.34077e-16	4.7928e-17	9.70961e-18	1.95612e-18	3.9587e-19	8.2209e-20	1.83751e-20	4.96213e-21	2.14415e-21	
N5	5.09924e-05	0.00113285	0.00849911	0.0327984	0.0792303	0.134378	0.17243	0.176329	0.149253	0.107608	0.0675677	0.0376075	0.0188214	0.00856975	0.00358486	0.00138914	0.000502156	0.000170364	5.45304e-05	1.65427e-05	4.77561e-06	1.31659e-06	3.47734e-07	8.82359e-08	2.15649e-08	5.08804e-09	1.16132e-09	2.56904e-10	5.51762e-11	1.15233e-11	2.34355e-12	4.64746e-13	8.99773e-14	1.70262e-14	3.15226e-15	5.71575e-16	1.01594e-16	1.77172e-17	3.03425e-18	5.10915e-19	8.47619e-20	1.39287e-20	2.30375e-21	4.03469e-22	8.71419e-23	3.33029e-23	
N6	4.63329e-06	0.0001565	0.00171236	0.00932515	0.0309079	0.0701993	0.118126	0.155585	0.167026	0.150724	0.117122	0.0798937	0.0485961	0.0266995	0.0133935	0.00619044	0.00265673	0.00106578	0.000401959	0.000143246	4.84488e-05	1.56128e-05	4.81042e-06	1.42144e-06	4.03945e-07	1.10674e-07	2.93005e-08	7.51101e-09	1.86776e-09	4.51313e-10	1.06131e-10	2.43239e-11	5.44024e-12	1.18883e-12	2.5411e-13	5.31836e-14	1.09096e-14	2.19545e-15	4.33865e-16	8.43098e-17	1.61507e-17	3.06987e-18	5.90135e-19	1.21405e-19	3.11489e-20	1.36653e-20	
N7	1.07404e-16	4.3287e-13	4.17482e-10	1.39377e-07	1.84924e-05	0.00101672	0.0225857	0.184288	0.458215	0.270671	0.0566687	0.00610251	0.000413282	1.98198e-05	7.265e-07	2.14495e-08	5.29708e-10	1.1255e-11	2.10272e-13	3.51378e-15	5.32486e-17	7.40069e-19	9.52188e-21	1.14305e-22	1.2888e-24	1.37267e-26	1.38785e-28	1.33775e-30	1.23395e-32	1.09282e-34	9.31966e-37	7.67349e-39	6.11427e-41	4.72466e-43	3.54733e-45	2.59238e-47	1.84701e-49	1.28501e-51	8.74475e-54	5.83323e-56	3.82643e-58	2.48274e-60	1.61166e-62	1.07003e-64	7.56525e-67	7.22662e-69	
L_corymbiferum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	2.49026e-22	1.37651e-17	1.34741e-13	3.45977e-10	2.70769e-07	6.75359e-05	0.00520372	0.110664	0.513828	0.326984	0.0411628	0.002035	5.37892e-05	9.01226e-07	1.06424e-08	9.51302e-11	6.77193e-13	3.98591e-15	1.99623e-17	8.69974e-20	3.35892e-22	1.16578e-24	3.68114e-27	1.0682e-29	2.87282e-32	7.21266e-35	1.70103e-37	3.78882e-40	8.0078e-43	1.61263e-45	3.10569e-48	5.73839e-51	1.02021e-53	1.74976e-56	2.90185e-59	4.66332e-62	7.27559e-65	1.10395e-67	1.63164e-70	2.35248e-73	3.31309e-76	4.56327e-79	6.15383e-82	8.13433e-85	1.05941e-87	1.85314e-90	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
