NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
L_strictum	0	0	0	0	0	0	0	0	0.999956	0	0	0	0	0	7.3109e-07	4.31701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	3.78071e-17	1.3668e-13	3.87569e-12	1.17424e-08	4.29402e-07	4.30831e-08	4.44729e-06	0.00501347	0.951051	0.0436738	0.000256625	4.45851e-07	3.9332e-10	1.59303e-11	2.52625e-11	2.17241e-10	1.1988e-10	2.09157e-10	4.09506e-13	5.90156e-15	1.99565e-18	7.75805e-21	1.05807e-24	1.78763e-27	1.27071e-31	1.3466e-34	1.87446e-38	7.40144e-41	4.31961e-45	1.26601e-47	4.20519e-51	1.17329e-53	4.97881e-56	8.80103e-56	1.56882e-56	1.0659e-56	3.18168e-60	1.46273e-62	1.22968e-65	8.53635e-68	4.05408e-72	3.58004e-75	6.83287e-79	2.06479e-81	1.17508e-85	2.65272e-88	
L_setaceum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	2.47792e-23	2.00551e-18	6.72045e-17	5.76288e-12	6.62592e-11	1.52143e-12	1.50924e-08	0.000333565	0.534839	0.000539393	7.02531e-08	2.84318e-12	9.5797e-17	6.2539e-17	2.2499e-13	2.01686e-08	6.13396e-05	0.463965	0.000260839	1.31601e-06	5.75507e-11	3.63644e-14	4.49502e-19	9.33971e-23	4.6654e-28	7.78488e-32	2.58265e-36	2.98079e-38	4.32593e-39	7.01111e-38	7.03517e-38	6.73584e-37	1.8778e-25	1.87209e-21	1.13609e-19	3.87723e-17	1.23547e-19	7.7308e-21	8.39785e-23	1.77505e-23	1.05511e-26	1.6148e-28	4.02489e-31	4.14327e-32	7.49106e-35	1.69425e-34	
L_suffruticosum1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336106	0	0	0	0	0	0	0	0	0	0	
L_tenuifolium1	0	0	0	0	0	0	0	0.00438428	0.528933	0	0	0	0	0	0	0	0	0.466683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	3.56544e-15	9.28302e-12	3.36409e-09	5.02476e-07	3.59076e-05	0.00118746	0.0172269	0.113919	0.574326	0.219991	0.054003	0.0144966	0.00158326	0.00304514	0.000153659	3.14309e-05	2.68166e-07	1.57141e-08	1.11003e-11	2.03744e-13	4.72009e-17	2.42164e-19	2.84021e-23	6.46793e-26	4.25386e-30	7.74607e-33	2.48486e-36	3.42154e-38	2.71012e-42	2.43324e-44	1.67011e-47	1.29177e-49	5.40679e-54	2.34276e-56	1.03705e-59	4.6976e-62	7.75863e-67	5.74845e-70	1.07761e-73	3.4621e-76	3.8458e-81	1.25685e-84	7.20043e-89	1.72795e-91	3.9434e-96	8.36573e-99	
N12	5.61471e-19	7.15594e-15	4.76708e-11	2.70588e-10	6.70577e-09	5.63399e-05	0.018825	0.000528547	5.43838e-06	9.17117e-07	3.339e-05	0.00352675	0.0715001	0.883881	0.0207138	0.000925586	3.07072e-06	2.8335e-08	1.84041e-11	5.92589e-14	5.6793e-18	4.2949e-21	1.74107e-25	6.01133e-29	1.20039e-33	2.83194e-37	8.04145e-42	1.19266e-44	1.30305e-46	2.80771e-47	2.59316e-46	3.51851e-44	1.14301e-46	1.23911e-47	1.96661e-49	1.97868e-50	3.53805e-53	7.71803e-54	1.57334e-53	1.26594e-54	1.31388e-57	2.11915e-59	7.93664e-62	5.25578e-63	9.72997e-66	5.91064e-67	
N13	2.80686e-23	1.55897e-18	1.56924e-14	2.16697e-12	1.87074e-11	4.38685e-07	0.00153579	8.87597e-06	1.7121e-08	2.07444e-10	1.30928e-08	3.00864e-05	0.0101246	0.979414	0.00882215	6.39434e-05	3.11809e-08	4.34804e-11	1.03642e-14	2.1762e-16	2.50734e-20	3.20444e-22	8.86179e-27	5.86696e-29	4.95312e-34	1.43717e-36	9.10137e-42	2.03647e-44	6.63774e-50	7.20209e-53	3.38402e-58	5.26372e-61	8.03581e-67	3.34535e-70	5.42916e-75	4.41617e-76	4.01481e-80	2.78901e-81	6.84821e-83	1.43399e-83	7.83304e-88	2.9764e-89	1.06267e-91	1.44937e-92	3.17147e-96	3.29047e-97	
N14	1.71908e-27	3.84153e-22	1.78792e-17	2.30658e-15	1.16952e-14	7.66943e-10	1.18387e-05	3.30257e-09	2.24621e-13	2.73904e-16	2.59324e-13	1.83241e-08	0.000375732	0.998633	0.00097897	1.50077e-07	6.64811e-12	1.73766e-16	2.86325e-21	5.3593e-24	7.97778e-28	1.44818e-30	1.23598e-34	1.05028e-37	4.17412e-42	1.81695e-45	3.05267e-50	6.64979e-54	6.76755e-60	1.80431e-64	8.8965e-71	1.33492e-75	3.1461e-82	1.52613e-87	1.31429e-94	3.44875e-100	6.87301e-108	2.47628e-114	3.42907e-40	7.17012e-39	4.27181e-40	7.37223e-39	2.61989e-38	5.67577e-37	8.12472e-36	1.13285e-34	
