NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	1.3144e-13	1.85635e-09	4.80597e-07	8.35384e-06	0.00288402	0.00130343	0.000125514	0.00172602	0.0471295	0.287109	0.433392	0.192302	0.0315512	0.00237035	9.59615e-05	2.35919e-06	3.84797e-08	4.45185e-10	3.84689e-12	3.59207e-17	2.64013e-18	1.76279e-19	1.081e-20	6.14428e-22	3.26201e-23	1.62825e-24	7.68484e-26	3.44624e-27	1.4747e-28	6.0441e-30	2.38046e-31	9.0357e-33	3.31409e-34	1.17728e-35	4.05896e-37	1.36079e-38	4.4438e-40	1.41572e-41	4.4063e-43	1.3416e-44	4.00092e-46	1.17014e-47	3.36111e-49	9.50349e-51	2.66547e-52	8.22459e-54	
N2	1.38688e-13	9.40203e-10	9.33502e-08	1.3285e-05	0.00148211	0.00040863	7.55465e-05	0.00245543	0.0835144	0.398089	0.391089	0.110747	0.0115466	0.000563421	1.52327e-05	5.09186e-07	2.17485e-08	5.7324e-09	2.49276e-10	4.88034e-11	1.27736e-12	1.71066e-13	2.66058e-15	2.45884e-16	2.50963e-18	1.59787e-19	1.21328e-21	5.48287e-23	3.34997e-25	1.13006e-26	6.63698e-29	2.49153e-30	1.51074e-32	8.99572e-34	2.57521e-35	2.15891e-36	1.58725e-38	1.074e-39	3.03081e-41	2.09082e-42	1.30731e-44	6.67736e-46	1.74382e-47	1.06095e-48	1.67646e-50	9.75791e-52	
N3	4.56744e-15	7.91186e-11	6.28527e-10	1.52802e-06	4.60647e-05	5.31812e-06	5.11142e-05	0.0164831	0.6494	0.300893	0.0317722	0.00131948	2.72276e-05	5.31262e-07	1.13965e-08	3.76657e-10	6.4256e-12	1.26435e-13	1.24519e-15	1.47737e-17	9.00511e-20	7.12847e-22	2.96522e-24	1.74865e-26	5.60736e-29	2.86899e-31	8.91263e-34	5.61641e-36	2.45918e-38	2.3568e-40	1.57087e-42	1.60277e-44	9.21463e-47	8.13443e-49	4.63597e-51	3.57811e-53	1.61516e-55	1.0643e-57	4.75043e-60	2.83987e-62	1.06617e-64	5.7399e-67	2.36378e-69	1.24317e-71	5.07417e-74	2.68587e-76	
N4	7.81258e-17	3.09604e-12	2.97119e-10	3.93625e-07	7.15432e-06	5.40278e-06	0.0001296	0.0311021	0.730168	0.218811	0.0190113	0.00075462	1.07547e-05	2.80793e-07	1.12236e-08	1.50915e-09	2.51041e-11	1.50416e-12	4.70783e-15	1.35808e-16	2.13281e-19	3.18348e-21	3.42733e-24	2.98505e-26	2.51618e-29	1.50546e-31	1.40316e-34	1.53981e-36	2.43884e-39	5.33738e-41	3.62592e-43	7.24976e-45	1.03004e-47	1.66189e-49	9.21209e-52	1.29094e-53	8.45637e-57	5.53493e-59	2.09991e-61	2.38013e-63	1.33688e-66	5.37078e-69	1.3822e-71	1.32975e-73	1.41399e-76	1.1714e-78	
N5	4.87957e-19	6.93404e-14	5.04025e-11	4.21096e-08	1.9474e-06	1.12987e-05	0.000259211	0.0265715	0.74582	0.204553	0.0215208	0.00122534	2.64934e-05	9.49863e-06	4.79863e-07	1.24414e-07	7.20086e-10	7.53968e-11	7.87824e-14	3.10057e-15	1.68055e-18	2.6388e-20	1.02604e-23	8.06483e-26	2.52988e-29	1.42023e-31	2.05533e-34	7.23001e-36	4.50846e-39	1.40469e-40	8.82458e-43	2.36495e-44	6.65678e-48	8.25946e-50	4.02563e-52	8.22784e-54	1.67447e-57	6.27807e-60	1.75769e-62	2.93183e-64	5.74426e-68	1.33839e-70	2.0391e-73	2.88528e-75	1.27357e-78	1.49165e-80	
N6	3.16649e-19	2.35726e-14	1.00142e-12	1.38415e-08	4.14368e-06	9.49119e-07	1.30881e-05	0.00945265	0.850442	0.135499	0.00452415	6.33994e-05	6.01089e-07	1.91891e-08	3.04633e-10	1.2701e-11	1.19138e-13	6.82902e-15	5.66137e-17	3.5476e-18	2.21542e-20	7.70887e-22	3.15821e-24	6.86906e-26	2.11999e-28	3.83378e-30	2.8254e-32	7.63649e-34	3.37622e-36	7.88214e-38	7.08605e-40	1.77035e-41	5.13807e-44	1.04323e-45	9.57949e-48	2.04146e-49	3.33308e-52	3.40909e-54	2.06026e-56	3.49811e-58	5.16653e-61	4.17491e-63	2.12646e-65	3.14524e-67	1.22119e-69	1.82558e-71	
N7	1.51332e-26	8.64664e-20	4.21974e-18	3.52149e-12	4.39465e-08	8.45627e-11	3.07231e-09	0.000125794	0.91637	0.0834763	2.82679e-05	3.26728e-09	5.40942e-11	1.35976e-10	8.46283e-10	2.69476e-11	7.60676e-14	2.01562e-16	4.63669e-20	2.73066e-23	2.47199e-27	6.1501e-31	3.07099e-35	4.70915e-39	1.7961e-43	4.07222e-47	9.70617e-49	1.94151e-49	4.07535e-47	1.52904e-45	3.21527e-47	1.33252e-48	2.23291e-50	1.62595e-48	9.45194e-50	2.36572e-51	9.63764e-54	1.32271e-55	1.02549e-57	1.96207e-59	6.35794e-62	6.49339e-64	4.33326e-66	8.38221e-68	1.0746e-69	2.24234e-71	
L_corymbiferum	0	0	0	0	0	0	0	0	0.999969	0	0	0	0	0	3.11895e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	4.62243e-31	1.92316e-23	1.09076e-20	2.8478e-14	6.02496e-10	4.88043e-13	2.19238e-11	6.04942e-06	0.890303	0.109687	3.95694e-06	4.03472e-11	2.11622e-12	9.51286e-11	7.73145e-10	8.58458e-12	1.69557e-15	1.37771e-17	7.78108e-23	9.43499e-26	3.14272e-31	9.93743e-35	2.33653e-40	3.91349e-44	6.12318e-49	3.06046e-51	7.31272e-55	2.49092e-57	2.69136e-61	6.10439e-64	2.61638e-69	2.97102e-72	5.97509e-78	2.28244e-81	5.44949e-86	9.63815e-89	8.86473e-95	3.27833e-99	3.78936e-104	4.68439e-107	3.46216e-113	8.75491e-118	3.2287e-123	2.62045e-126	1.9685e-130	1.37201e-133	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
