NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	2.16186e-08	4.34084e-06	0.000153651	0.00286827	0.00697925	0.0261482	0.0262254	0.222451	0.648433	0.0657161	0.0010186	2.32354e-06	1.20271e-09	1.97912e-13	7.35788e-19	4.06766e-21	1.62357e-23	4.8796e-26	1.14073e-28	2.12841e-31	3.23628e-34	4.07961e-37	4.32519e-40	3.90375e-43	3.0308e-46	2.0423e-49	1.20377e-52	6.24871e-56	2.87376e-59	1.17711e-62	4.3144e-66	1.42091e-69	4.22049e-73	1.13433e-76	2.7668e-80	6.14063e-84	1.24297e-87	2.29944e-91	3.89486e-95	6.05018e-99	8.63101e-103	1.13213e-106	1.36684e-110	1.52026e-114	1.56104e-118	1.60245e-122	
N2	9.77958e-09	1.64138e-06	7.1534e-05	0.00149048	0.00421818	0.0167373	0.020772	0.2214	0.687246	0.047618	0.000440322	4.18498e-06	2.39041e-08	2.10535e-10	6.51722e-13	2.63209e-15	1.32967e-18	1.92462e-20	2.74002e-24	1.8439e-26	2.26298e-30	3.74568e-33	4.2684e-37	1.02149e-39	4.91969e-44	1.17371e-46	8.73981e-50	2.84806e-53	1.20785e-57	4.03119e-60	9.81126e-65	2.26874e-67	9.78448e-72	2.14264e-75	1.82824e-79	8.11157e-82	6.05508e-87	1.49569e-90	1.11424e-94	2.42773e-97	2.07109e-102	4.57888e-106	5.24132e-111	9.68081e-114	3.25472e-118	2.77295e-121	
N3	1.00662e-11	4.9485e-09	5.0125e-07	1.5319e-05	7.7233e-05	0.00174667	0.00123537	0.057249	0.919132	0.0204664	7.67529e-05	2.72292e-07	3.8688e-10	4.68891e-13	2.61891e-16	1.57301e-19	3.50071e-23	2.31875e-26	2.03903e-30	4.75302e-34	3.5751e-38	3.95821e-42	2.36644e-46	5.30758e-50	1.58069e-54	2.12767e-58	1.59539e-62	7.99726e-67	1.5442e-71	1.45735e-75	2.04386e-80	1.7732e-84	2.04421e-89	8.27316e-94	1.62793e-98	4.76589e-102	2.0051e-106	4.73102e-110	4.28946e-114	1.24671e-117	4.78625e-122	7.69366e-126	1.72294e-130	3.29303e-134	4.62582e-138	2.05976e-141	
N4	1.19695e-13	1.66304e-10	4.34878e-08	2.19451e-06	3.12318e-05	0.000446486	0.000907216	0.0556191	0.93082	0.0121626	1.14841e-05	2.41324e-08	7.61555e-11	1.09151e-13	4.40311e-17	3.40685e-20	4.65259e-24	2.55918e-26	5.56185e-31	4.10937e-34	1.03708e-38	1.45618e-42	3.88926e-47	1.66484e-50	1.76749e-55	6.25459e-50	4.71194e-49	3.4008e-49	5.16095e-51	7.28052e-51	5.28231e-53	1.50289e-53	6.20521e-56	4.21779e-56	5.5914e-58	2.43422e-58	1.36199e-61	2.51638e-63	1.29861e-65	1.94612e-66	2.16095e-69	4.60703e-71	3.24517e-74	4.18286e-75	2.93247e-77	4.20039e-78	
N5	7.5823e-16	3.2351e-12	2.73214e-09	1.97942e-07	7.68362e-06	0.000146191	0.000870867	0.0201753	0.958877	0.0199062	1.54906e-05	9.67626e-07	9.07002e-09	4.64546e-11	1.55697e-14	9.86003e-17	3.39667e-21	2.96314e-23	2.64292e-28	1.50569e-31	3.03459e-36	1.7818e-40	4.94781e-45	9.41092e-48	2.46907e-53	1.84033e-56	2.00359e-60	6.09597e-65	1.05174e-70	2.96806e-74	1.13352e-79	1.50526e-82	9.1785e-89	4.36537e-93	5.37585e-98	6.617e-101	2.17836e-107	4.31266e-112	1.93055e-117	3.2788e-121	3.18402e-127	7.22359e-132	1.71178e-138	1.8271e-142	1.18416e-147	3.05794e-151	
N6	2.40113e-16	5.4001e-13	3.25069e-10	2.68673e-08	6.39495e-07	7.53479e-05	6.07307e-05	0.00918209	0.981479	0.00919208	9.92357e-06	2.45914e-08	1.13474e-10	1.70072e-13	6.85796e-17	4.05379e-20	9.11865e-24	4.47122e-26	1.42358e-30	8.76037e-34	3.42451e-38	3.86933e-42	1.74305e-46	7.40463e-50	1.6585e-54	1.54319e-57	2.6206e-61	1.44008e-65	1.98782e-70	2.25088e-72	1.31039e-75	4.46314e-77	4.81373e-80	1.7466e-81	8.40663e-84	9.10337e-85	2.29234e-88	1.38033e-90	2.39107e-93	8.12915e-95	4.03882e-98	2.80821e-100	7.16588e-104	1.4982e-105	5.88374e-108	2.49882e-109	
N7	1.85188e-24	3.18741e-19	1.10172e-14	1.36268e-12	1.53207e-09	4.03632e-07	1.0742e-07	0.000108328	0.991926	0.00796519	2.11479e-07	9.21279e-12	6.76521e-16	1.11631e-20	3.94113e-26	1.75982e-31	1.88082e-34	4.87493e-36	2.14981e-39	7.01568e-42	4.49871e-45	4.40303e-48	2.59403e-51	1.02974e-53	5.12074e-57	3.97046e-59	7.06368e-62	4.13386e-65	5.4713e-69	8.96721e-72	6.09041e-76	6.73155e-79	2.11647e-83	7.43707e-35	6.46853e-35	8.1282e-34	6.99953e-35	8.55173e-35	3.29282e-35	1.28364e-34	2.81804e-35	4.79604e-35	4.70572e-36	1.30352e-35	2.08061e-35	2.40606e-34	
L_corymbiferum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	3.57625e-28	4.29435e-22	6.77854e-17	2.70253e-14	1.6682e-10	1.11193e-08	2.30614e-08	6.54522e-06	0.98131	0.0186838	4.06112e-08	1.67292e-12	1.80237e-15	3.85652e-20	1.79904e-26	1.22377e-31	2.52189e-37	1.48161e-40	1.97144e-48	4.46864e-54	1.76285e-61	3.421e-51	3.53582e-37	1.26114e-36	1.77283e-37	2.34006e-35	4.62917e-35	2.34461e-35	2.03855e-37	1.29867e-36	3.17005e-38	6.08885e-37	6.42231e-39	1.74539e-37	1.70928e-37	4.61152e-35	1.86268e-37	2.12417e-37	5.11421e-38	6.62266e-37	5.06644e-38	9.89824e-38	4.09439e-40	3.97132e-39	3.32578e-39	4.00513e-37	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
