NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	6.2097e-12	2.20603e-08	4.43573e-06	0.000105881	0.000520685	0.0083783	0.000886726	0.0293548	0.897022	0.0632921	0.000434716	3.52043e-07	6.7938e-11	1.06106e-17	5.96991e-20	2.46218e-22	7.87062e-25	2.03112e-27	4.36444e-30	7.99966e-33	1.27509e-35	1.7954e-38	2.26239e-41	2.57923e-44	2.68493e-47	2.57231e-50	2.28361e-53	1.88973e-56	1.46523e-59	1.06936e-62	7.37572e-66	4.8251e-69	3.00344e-72	1.78398e-75	1.01377e-78	5.52429e-82	2.89277e-85	1.45841e-88	7.09133e-92	3.33074e-95	1.51336e-98	6.66045e-102	2.84282e-105	1.17818e-108	4.75827e-112	2.14538e-115	
N2	3.02487e-12	5.76093e-09	1.0637e-06	4.33057e-05	0.000228408	0.00388721	0.000512795	0.0303884	0.927755	0.0370528	0.000130325	3.71927e-07	3.01355e-09	1.44516e-11	4.16531e-14	5.1653e-17	4.11628e-20	7.51085e-22	1.11551e-25	7.18157e-28	9.00551e-32	1.25951e-34	2.00501e-38	2.52177e-41	3.01807e-45	1.41328e-47	1.71075e-50	7.2534e-54	8.24163e-58	3.91793e-60	2.20768e-64	3.10663e-67	5.14203e-71	2.65577e-74	9.77808e-78	7.15192e-80	2.78379e-84	1.03395e-87	2.45177e-91	1.13532e-93	5.07995e-98	1.78735e-101	1.06331e-105	3.09779e-108	5.2322e-112	1.14187e-114	
N3	3.18428e-15	1.48232e-11	7.11429e-09	3.58678e-07	2.30098e-06	0.000250517	5.549e-05	0.011139	0.981291	0.00725278	8.66086e-06	1.51869e-08	2.20024e-11	1.66098e-14	5.79528e-18	2.0333e-21	5.19344e-25	4.12732e-28	3.63053e-32	7.03265e-36	5.58681e-40	5.40457e-44	3.75905e-48	8.00685e-52	5.21246e-56	1.28676e-59	1.70822e-63	1.39558e-67	5.84065e-72	6.92762e-76	2.2203e-80	2.37443e-84	8.52321e-89	8.8984e-93	5.98293e-97	2.24514e-100	3.0435e-104	1.36074e-107	3.25971e-111	1.84323e-114	2.90819e-118	1.00488e-121	1.12528e-125	4.10791e-129	2.19549e-132	2.50126e-135	
N4	2.74669e-17	4.03621e-13	3.55353e-10	4.33342e-08	1.3138e-06	3.44792e-05	5.24522e-05	0.0164648	0.979669	0.00377709	1.06398e-06	1.17738e-09	5.60883e-12	4.88167e-15	8.30214e-19	3.27634e-22	7.41612e-26	4.72675e-28	1.00608e-32	4.18696e-36	1.49345e-40	1.17257e-44	4.85383e-49	1.83058e-52	6.11258e-57	2.52308e-52	1.08572e-50	3.70714e-50	5.85317e-52	9.21952e-52	1.89814e-53	3.28971e-54	2.01781e-56	9.01746e-56	3.22242e-57	1.45807e-57	2.67607e-60	4.22568e-62	3.0611e-64	4.48714e-65	1.54036e-67	4.37058e-69	8.90391e-72	5.65755e-73	1.44991e-74	3.96304e-75	
N5	5.02816e-20	2.44014e-15	1.69845e-11	1.80815e-09	2.18849e-07	8.59904e-06	8.37813e-05	0.00387095	0.988265	0.0077693	1.67449e-06	1.24312e-07	1.39652e-09	4.67032e-12	6.95199e-16	4.04931e-18	1.54428e-22	1.55153e-24	1.44421e-29	4.0055e-33	1.283e-37	3.85586e-42	2.04774e-46	5.54515e-49	3.10033e-54	3.70978e-57	6.40614e-61	2.97794e-65	1.20106e-70	2.44737e-74	3.01135e-79	5.87702e-82	1.25187e-87	1.04049e-91	5.47385e-96	1.05657e-98	1.86091e-104	4.99571e-109	4.79561e-114	1.28468e-117	6.60441e-123	3.76592e-127	5.38741e-133	4.09234e-137	2.11803e-141	1.82459e-144	
N6	2.02897e-20	4.58809e-16	1.91354e-12	2.50435e-10	1.09084e-08	8.10989e-06	2.88937e-06	0.00154941	0.995446	0.00299256	1.18758e-06	2.49243e-09	2.26037e-11	3.83889e-14	1.28074e-17	7.77659e-21	3.91236e-24	3.59061e-26	2.69494e-30	3.23661e-33	5.86538e-37	1.52861e-40	3.04616e-44	4.01602e-47	6.8532e-51	2.76401e-53	1.92344e-56	4.27486e-60	2.10532e-64	4.92363e-67	6.79819e-70	3.15395e-71	1.03978e-73	8.29292e-75	1.49579e-76	2.53174e-77	3.03648e-80	2.43484e-82	9.71218e-85	5.64927e-86	1.2001e-88	1.54666e-90	1.73832e-93	3.00458e-95	4.77759e-97	4.69249e-98	
N7	1.76188e-28	3.2919e-22	1.07094e-16	1.48261e-14	8.21585e-11	5.52598e-08	2.23643e-08	2.13709e-05	0.994141	0.00583753	6.8836e-08	4.32388e-12	2.39145e-12	7.55982e-13	6.03789e-13	1.68857e-16	1.89463e-20	1.4369e-22	1.68641e-25	8.68571e-28	1.62477e-30	2.4833e-33	3.79292e-36	3.30949e-38	6.73575e-41	1.35334e-42	6.50261e-45	1.14877e-47	5.82886e-51	1.72677e-53	6.79219e-57	2.74511e-59	1.08169e-62	4.21212e-35	5.43141e-35	4.69144e-34	7.97322e-35	5.95904e-35	2.10081e-35	8.16654e-35	2.74189e-35	3.8642e-35	6.98466e-36	8.37446e-36	2.03242e-35	1.8295e-34	
L_corymbiferum	0	0	0	0	0	0	0	0	0.998079	0	0	0	0	0	0.0019205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	1.05526e-31	3.78834e-25	6.58914e-19	1.97265e-16	8.95484e-12	1.16668e-09	3.78009e-09	1.28764e-06	0.986088	0.0139104	5.10207e-08	2.01553e-12	1.9568e-12	1.29693e-12	5.71139e-13	7.92694e-17	3.75072e-22	1.16941e-24	1.01825e-31	8.89986e-37	9.07282e-43	3.16499e-48	1.04763e-34	6.24121e-36	2.9139e-37	2.48202e-35	4.82799e-35	4.98012e-35	2.17206e-36	2.10161e-34	2.41044e-36	5.99118e-36	3.33176e-37	4.40019e-37	4.54967e-37	5.54798e-35	4.88725e-37	2.82864e-37	5.30252e-38	4.99606e-37	5.25583e-38	2.25312e-37	5.47258e-39	2.71849e-37	5.36821e-37	1.31878e-36	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
