NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.257416	0.333885	0.263694	0.116883	0.0257152	0.00233204	7.42048e-05	8.02034e-07	3.16887e-09	5.03412e-12	1.27707e-17	2.30975e-19	2.96143e-21	2.77494e-23	1.95313e-25	1.05457e-27	4.49924e-30	1.54703e-32	4.37753e-35	1.02946e-37	2.03925e-40	3.44298e-43	5.0064e-46	6.32786e-49	7.00981e-52	6.85609e-55	5.96049e-58	4.64456e-61	3.25281e-64	2.05774e-67	1.18119e-70	6.17803e-74	2.95564e-77	1.29795e-80	5.24912e-84	1.96093e-87	6.79698e-91	2.18782e-94	6.5557e-98	1.83288e-101	4.79171e-105	1.17372e-108	2.69888e-112	5.83669e-116	1.19401e-119	3.05958e-123	
N2	0.121711	0.282582	0.309591	0.206555	0.0665193	0.012262	0.000733597	4.60827e-05	6.11639e-07	2.51099e-08	1.62711e-10	2.89734e-12	8.93525e-15	5.0785e-17	7.55239e-20	4.38312e-22	3.09374e-25	8.48161e-28	4.79911e-30	1.6822e-32	2.15654e-35	2.35949e-38	1.47101e-41	1.07363e-44	2.83642e-48	1.69529e-51	6.934e-55	4.28987e-57	3.77668e-60	2.05395e-63	7.72472e-67	2.04891e-70	3.96638e-74	5.43099e-78	8.33426e-82	1.0717e-85	2.7392e-89	1.36841e-92	1.81161e-96	1.16395e-99	7.41878e-104	4.25308e-107	2.07342e-111	1.18799e-114	1.00713e-118	3.17649e-121	
N3	3.44391e-05	0.000909862	0.0096016	0.0432077	0.161535	0.399892	0.320742	0.0615266	0.00251734	3.2895e-05	1.43548e-07	4.68851e-10	6.55926e-13	9.28099e-16	5.89351e-19	4.58216e-22	1.55008e-25	7.04948e-29	1.49311e-32	5.47646e-36	9.05186e-40	2.29792e-43	3.06379e-47	6.08474e-51	5.6854e-55	7.08615e-59	4.7815e-63	5.83378e-67	3.57721e-71	3.60198e-75	2.29718e-79	1.97322e-83	9.43774e-88	4.9948e-92	1.74315e-96	7.76569e-101	2.03172e-105	7.33399e-110	1.74951e-114	8.27162e-119	1.7484e-123	6.3699e-128	1.23674e-132	5.32294e-137	2.13557e-141	3.88564e-145	
N4	1.44102e-06	6.52131e-05	0.00145881	0.0131226	0.0601827	0.268694	0.435033	0.199766	0.0211776	0.000496543	1.90768e-06	2.5874e-08	2.71904e-11	1.35466e-13	5.95302e-17	8.95408e-20	1.76519e-23	1.04517e-26	1.03231e-30	6.47263e-34	6.3344e-38	2.57372e-41	7.19682e-45	2.99709e-48	3.05284e-52	2.93469e-56	1.32081e-60	3.61389e-64	9.58119e-69	1.60739e-72	1.52073e-76	2.86368e-80	2.12597e-84	1.24886e-88	3.95565e-93	1.0451e-97	1.63877e-102	3.05581e-107	1.21515e-111	5.24148e-116	1.5349e-120	3.90591e-125	9.2144e-130	3.39687e-134	8.31962e-139	4.69681e-142	
N5	1.24356e-07	7.37029e-06	0.000271548	0.0039507	0.0280811	0.167194	0.398675	0.310536	0.0859292	0.00531563	3.73824e-05	2.38586e-06	2.60258e-09	3.86931e-11	1.32774e-14	3.42431e-17	4.4481e-21	2.99531e-24	1.60368e-28	1.0393e-31	6.93074e-36	3.03211e-39	1.04743e-42	3.58584e-46	3.19124e-50	1.86056e-54	4.94038e-59	1.0674e-62	1.16723e-67	1.97514e-71	1.95001e-75	3.21946e-79	2.15687e-83	9.11859e-88	1.82769e-92	2.363e-97	1.89837e-102	1.52304e-107	8.0104e-112	1.40811e-116	5.17501e-121	5.69002e-126	1.41665e-130	2.40351e-135	3.19242e-140	1.98696e-143	
N6	2.65377e-09	2.63893e-07	1.43371e-05	0.00038027	0.00141513	0.023416	0.198638	0.503971	0.265811	0.00632022	3.27657e-05	1.17617e-07	1.46791e-10	6.14908e-13	3.86833e-16	8.52104e-19	2.80686e-22	2.91036e-25	5.31987e-29	3.27004e-32	3.61062e-36	1.28947e-39	1.37655e-43	7.09961e-47	1.05054e-50	1.96283e-54	1.93862e-58	4.20868e-62	1.77291e-66	2.09399e-70	1.07164e-74	5.30285e-78	3.88286e-82	4.72866e-86	2.98286e-90	2.28876e-94	6.65376e-99	2.47762e-103	5.33198e-108	5.4768e-112	1.05633e-116	4.46527e-121	1.22848e-125	8.00701e-130	2.60677e-134	1.18252e-137	
N7	3.36583e-14	1.5711e-14	3.03323e-12	9.0836e-09	3.96252e-08	2.01549e-08	2.84098e-05	0.0133056	0.980212	0.00645315	9.96783e-07	4.33803e-11	8.00909e-16	2.31023e-20	2.86329e-25	9.17845e-30	6.05635e-35	7.70931e-40	2.44304e-45	1.35261e-50	2.09936e-56	6.66407e-62	5.86335e-68	1.42992e-73	1.38429e-79	6.09332e-64	1.16973e-66	3.85625e-69	4.66101e-70	2.74617e-72	2.19525e-75	2.19246e-77	2.27571e-78	5.92881e-79	8.83465e-82	1.9226e-84	1.23802e-87	1.05835e-90	4.06554e-94	5.91903e-97	1.83916e-100	1.60858e-103	6.05309e-107	8.10259e-110	4.59734e-113	2.1868e-115	
L_corymbiferum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	2.98984e-17	1.87666e-17	1.13229e-14	2.0324e-10	8.39491e-10	2.62842e-10	3.24508e-07	0.00166106	0.978836	0.0195024	3.44918e-07	1.35128e-12	2.23504e-18	1.60874e-21	5.80432e-27	1.11021e-29	1.6557e-35	8.05908e-39	2.39557e-45	2.56914e-50	3.87792e-57	2.00147e-62	1.79642e-69	7.24841e-75	1.43704e-79	4.95985e-84	5.46872e-89	9.84896e-96	7.85067e-103	5.69513e-110	2.81259e-116	4.63416e-120	1.91149e-127	2.81581e-132	2.70074e-137	1.04752e-142	5.59187e-150	2.17539e-157	2.94909e-165	2.64009e-170	2.62336e-178	6.15922e-185	9.53939e-191	9.1903e-198	2.63518e-203	1.58351e-209	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_strictum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	3.23653e-12	4.60563e-10	5.7016e-08	5.97978e-06	6.64867e-06	0.000312519	0.0181701	0.285646	0.689563	0.0062857	1.02593e-05	6.89624e-09	2.19999e-12	3.07285e-15	7.05896e-19	7.67937e-22	9.26089e-26	3.6607e-29	2.28335e-33	3.9263e-37	1.3853e-41	1.68047e-45	5.05441e-50	8.81166e-54	8.35853e-58	1.34302e-61	1.11567e-65	9.97426e-70	2.53101e-74	1.27467e-78	2.97369e-83	1.10695e-86	2.42739e-91	2.03228e-95	8.49949e-100	4.40527e-104	6.0854e-109	1.05394e-113	7.84417e-119	3.97148e-123	2.67301e-128	5.42519e-133	6.91215e-138	1.99364e-142	2.94595e-147	4.443e-151	
L_setaceum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	3.30165e-16	4.57255e-16	1.96766e-13	7.12483e-10	2.22327e-10	1.14543e-08	2.63718e-05	0.0149002	0.984595	0.000478659	3.70841e-08	8.7871e-12	2.56494e-13	1.05329e-15	3.36232e-17	3.10423e-17	8.64788e-19	1.39082e-19	2.20661e-24	9.12793e-29	4.14484e-34	3.41503e-38	2.95943e-40	1.65858e-41	4.58348e-43	3.02934e-44	4.66446e-46	1.49164e-50	1.04823e-55	4.14161e-60	6.45678e-62	3.68402e-62	2.55576e-64	1.43111e-65	3.67296e-67	5.24921e-69	5.96498e-74	3.95545e-79	6.5998e-85	1.22329e-89	9.82797e-96	3.51201e-101	6.91391e-107	2.67612e-112	5.63625e-118	6.35911e-123	
L_suffruticosum1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
L_tenuifolium1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	8.98892e-09	7.05069e-07	3.78628e-05	0.000759285	0.00736572	0.0904432	0.306858	0.159087	0.266326	0.151371	0.0148212	0.00285993	6.46787e-05	6.24423e-06	1.23984e-08	9.15806e-11	4.76358e-14	7.12268e-17	1.30449e-20	9.08158e-24	8.37155e-28	3.8344e-31	9.59712e-35	1.04066e-37	2.71953e-41	4.93177e-45	3.99031e-49	1.03264e-52	2.77032e-57	4.11828e-61	2.04099e-65	1.40972e-68	1.12622e-72	1.53807e-76	8.75083e-81	3.67947e-85	6.10234e-90	1.29523e-94	2.78385e-99	1.98687e-103	7.71287e-108	1.82869e-112	9.48462e-117	2.24037e-121	8.77012e-126	4.99361e-129	
N12	8.02675e-14	5.37265e-11	1.11138e-08	4.76008e-07	1.67164e-05	0.000557735	0.00405182	4.43667e-05	9.22485e-06	0.000447384	0.0129676	0.150899	0.485678	0.34467	0.000655913	2.0815e-06	6.00085e-10	3.28041e-13	2.91693e-17	5.04596e-21	1.81625e-25	1.54471e-29	2.91092e-34	1.8851e-38	5.49946e-43	3.25824e-47	9.36947e-52	2.79896e-56	2.72346e-61	4.37912e-66	3.46299e-71	3.15905e-75	2.09274e-80	5.15757e-85	6.35088e-90	1.08809e-94	4.9964e-100	2.88598e-105	7.05397e-111	8.93638e-116	1.76248e-121	1.04456e-126	3.02705e-132	2.5816e-137	9.3385e-143	3.20695e-147	
N13	9.88139e-18	2.75067e-14	2.0412e-11	1.68754e-09	2.21313e-07	1.95104e-05	0.000433435	4.45856e-07	7.82212e-09	1.57869e-06	0.00032015	0.0212224	0.313238	0.66385	0.000914284	2.4541e-07	2.04448e-11	7.52557e-14	4.98755e-18	1.05118e-20	2.25191e-25	1.91764e-28	1.3697e-33	7.57668e-37	3.12289e-42	6.49039e-46	2.03436e-51	1.80856e-55	1.57138e-60	3.6572e-65	2.87183e-70	1.68509e-75	1.07101e-80	9.43317e-86	8.18043e-91	4.14684e-95	1.06305e-99	1.69716e-104	1.40758e-109	6.81916e-115	1.12434e-120	2.2027e-126	1.81388e-132	2.98621e-136	1.28409e-142	1.61475e-146	
N14	1.06836e-23	1.58744e-19	5.14189e-16	3.74855e-13	2.24651e-10	9.38737e-09	4.14983e-06	6.16695e-10	4.39357e-14	6.32848e-12	3.52138e-08	6.68968e-05	0.0258943	0.973555	0.00047969	3.36815e-08	7.27119e-13	6.83054e-18	3.5296e-23	1.65331e-27	1.48098e-31	1.46316e-35	2.12023e-40	1.09007e-44	3.8938e-50	2.95844e-54	5.59388e-60	1.47362e-64	1.66725e-70	8.95407e-76	1.03646e-81	3.92682e-87	3.20113e-93	3.12095e-99	1.77849e-105	1.41077e-111	3.83156e-117	9.88801e-123	8.09269e-128	3.12337e-133	4.16832e-139	1.60033e-145	3.05184e-152	1.79772e-158	1.09332e-164	1.90335e-169	
L_album	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_mucronatum1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	4.97155e-25	1.67176e-20	7.1071e-17	8.16268e-14	1.67561e-10	4.75785e-09	1.74267e-06	5.12854e-10	1.24104e-14	4.07878e-13	4.63453e-09	1.63856e-05	0.0115354	0.976395	0.0120503	7.79611e-07	1.04096e-11	5.47828e-17	3.14676e-22	8.60308e-26	3.08016e-30	5.61691e-34	1.60479e-36	1.01102e-37	1.58521e-40	9.17691e-40	1.30739e-40	3.26e-42	2.26195e-45	1.3846e-47	2.65157e-50	8.91071e-53	7.42606e-56	6.82841e-59	9.87008e-62	8.01633e-65	8.77838e-67	1.2136e-68	1.81523e-70	1.06578e-72	2.16062e-75	1.42064e-78	4.92571e-82	2.48316e-84	2.37833e-87	2.20855e-88	
N16	8.00343e-32	3.46512e-26	1.18626e-21	1.08148e-17	1.24809e-13	5.74919e-12	2.05539e-08	1.52349e-13	1.45414e-19	9.16322e-18	2.1272e-12	1.40827e-07	0.00147194	0.992032	0.00649622	2.96365e-08	2.30356e-14	5.96519e-21	6.78408e-28	1.47931e-33	1.9997e-37	8.66737e-42	1.24367e-45	1.7916e-48	1.87099e-52	2.88824e-51	5.65076e-48	1.20691e-43	1.70092e-43	2.27285e-40	2.84338e-41	9.40963e-39	4.50088e-39	2.9543e-40	1.12612e-41	1.12282e-42	2.54351e-41	2.21309e-40	3.64558e-37	5.18998e-36	2.20988e-35	1.58678e-35	8.38026e-37	5.14506e-38	1.29446e-38	3.91477e-36	
N17	2.63031e-33	4.65229e-28	1.22494e-23	9.84325e-20	4.7314e-16	7.03909e-14	5.94934e-10	8.50759e-15	4.8919e-20	6.77116e-18	9.22883e-13	4.96979e-08	0.0007034	0.998941	0.000355517	4.66313e-09	1.43432e-14	1.67432e-20	9.37366e-27	3.22351e-33	6.42884e-37	5.73909e-40	1.63637e-43	5.36983e-49	2.25889e-55	8.33622e-59	4.99156e-59	2.48859e-57	1.27262e-59	1.65409e-59	7.18465e-63	5.99932e-63	4.72427e-66	8.97036e-70	6.26272e-74	2.04716e-77	8.42964e-79	3.62585e-81	1.98085e-81	3.48963e-83	1.58449e-84	9.7924e-88	8.3663e-92	4.12521e-96	3.31216e-99	6.24461e-100	
N18	4.17679e-35	6.34569e-30	1.89015e-25	1.43633e-21	9.17778e-18	3.10299e-15	2.39729e-11	4.70402e-16	3.65754e-21	5.27242e-18	6.85435e-13	3.65984e-08	0.000556638	0.999346	9.69486e-05	1.12698e-09	3.76932e-15	5.19856e-21	3.59862e-27	2.54522e-33	3.38132e-36	5.05869e-39	2.79413e-42	2.71583e-48	1.4454e-54	4.79681e-58	1.4528e-63	8.66268e-67	1.33147e-73	7.42169e-79	1.00972e-85	4.29566e-90	9.34959e-97	1.0586e-103	7.16403e-111	3.65529e-117	3.43903e-121	2.14971e-128	4.40596e-134	2.02663e-138	7.83404e-143	5.72052e-150	1.76101e-157	6.14841e-165	8.39241e-171	7.41549e-175	
L_arboreum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_campanulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	1.98664e-31	1.56022e-28	2.15637e-23	2.15862e-20	2.79318e-16	5.35608e-13	3.7191e-10	4.65667e-14	1.13869e-19	3.02701e-19	8.84218e-14	1.02809e-08	0.000315513	0.962919	0.0367654	2.89874e-07	4.89986e-13	2.99506e-19	8.3499e-26	1.24782e-31	1.83955e-34	1.23416e-37	7.26901e-41	1.89865e-44	8.60241e-48	1.69794e-46	1.12898e-47	1.42225e-46	1.26391e-50	5.44444e-53	8.90731e-57	4.46058e-58	7.08223e-62	5.91108e-66	7.37441e-70	3.37714e-73	6.88084e-74	4.57523e-78	2.9698e-80	3.32701e-81	1.44205e-82	1.3251e-86	5.56867e-91	7.81979e-95	1.42805e-97	4.19985e-98	
L_capitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
