NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.0734779	0.0837414	0.0907164	0.093929	0.0933801	0.0894726	0.0828885	0.0744479	0.0649814	0.0552328	0.0457995	0.0371088	0.0294214	0.0228546	0.0174145	0.0130294	0.00958135	0.00693094	0.00493587	0.00346305	0.00239533	0.00163439	0.00110072	0.000732089	0.000481094	0.000312522	0.000200773	0.00012761	8.02775e-05	5.00026e-05	3.08492e-05	1.88584e-05	1.14272e-05	6.86614e-06	4.09271e-06	2.42129e-06	1.42261e-06	8.30769e-07	4.82778e-07	2.79712e-07	1.62102e-07	9.45344e-08	5.61218e-08	3.46851e-08	2.32741e-08	1.81965e-08	
N2	0.021906	0.0536037	0.0801416	0.0966011	0.103748	0.103615	0.0981084	0.0889118	0.077542	0.0653196	0.0532997	0.0422297	0.0325552	0.0244636	0.0179482	0.0128749	0.00904179	0.00622388	0.00420364	0.00278849	0.00181834	0.00116654	0.000736829	0.000458541	0.000281329	0.000170268	0.000101714	6.00052e-05	3.49763e-05	2.01533e-05	1.14845e-05	6.47553e-06	3.61453e-06	1.99832e-06	1.09488e-06	5.94893e-07	3.20787e-07	1.71834e-07	9.15483e-08	4.85937e-08	2.57654e-08	1.37064e-08	7.37233e-09	4.0658e-09	2.3557e-09	1.49019e-09	
N3	1.21585e-05	0.000196325	0.00140042	0.00603281	0.0180116	0.0403907	0.0717742	0.105027	0.13027	0.140079	0.132948	0.113009	0.0870768	0.0614372	0.0400317	0.0242654	0.0137691	0.00735398	0.00371456	0.00178187	0.000814769	0.000356298	0.000149446	6.02834e-05	2.34413e-05	8.80581e-06	3.20192e-06	1.12896e-06	3.86613e-07	1.28783e-07	4.17851e-08	1.32227e-08	4.08578e-09	1.23415e-09	3.64809e-10	1.05636e-10	2.99951e-11	8.36072e-12	2.29032e-12	6.1748e-13	1.64164e-13	4.31859e-14	1.13258e-14	3.02245e-15	8.74538e-16	3.31828e-16	
N4	2.64757e-06	6.48568e-05	0.000652942	0.00371538	0.0137974	0.0364585	0.0727331	0.114427	0.146806	0.157728	0.144998	0.116084	0.0821388	0.0520098	0.029784	0.0155665	0.00748392	0.00333256	0.00138277	0.00053747	0.000196623	6.79853e-05	2.23011e-05	6.96363e-06	2.07619e-06	5.92677e-07	1.62398e-07	4.28101e-08	1.08799e-08	2.67084e-09	6.34426e-10	1.4606e-10	3.26402e-11	7.09004e-12	1.49893e-12	3.08802e-13	6.20639e-14	1.21827e-14	2.3383e-15	4.39451e-16	8.104e-17	1.47254e-17	2.66194e-18	4.90851e-19	9.9303e-20	2.80844e-20	
N5	3.85335e-07	1.46641e-05	0.000212268	0.00162859	0.00772365	0.0248786	0.0581063	0.103305	0.145167	0.16615	0.158715	0.129117	0.0909767	0.0563203	0.0310091	0.0153452	0.00688772	0.00282658	0.001068	0.000373846	0.000121903	3.72107e-05	1.06797e-05	2.89342e-06	7.42631e-07	1.81155e-07	4.21237e-08	9.36192e-09	1.99358e-09	4.07675e-10	8.02243e-11	1.52209e-11	2.78922e-12	4.94478e-13	8.4936e-14	1.41557e-14	2.29212e-15	3.61034e-16	5.5383e-17	8.28377e-18	1.20974e-18	1.72886e-19	2.4333e-20	3.45285e-21	5.4164e-22	1.29598e-22	
N6	6.62037e-08	3.39212e-06	6.44507e-05	0.00063184	0.00372534	0.0145199	0.0399827	0.0817906	0.129319	0.163194	0.168793	0.146308	0.108296	0.0695606	0.0393109	0.019781	0.00895541	0.00368107	0.00138481	0.000480186	0.000154438	4.63297e-05	1.30287e-05	3.45016e-06	8.63839e-07	2.05249e-07	4.64337e-08	1.00325e-08	2.07591e-09	4.12421e-10	7.88521e-11	1.45398e-11	2.59078e-12	4.46916e-13	7.47607e-14	1.21466e-14	1.91952e-15	2.95448e-16	4.43471e-17	6.49945e-18	9.31314e-19	1.30756e-19	1.8096e-20	2.52601e-21	3.9019e-22	9.24498e-23	
N7	2.35022e-18	1.01268e-14	1.33022e-11	7.02662e-09	1.62854e-06	0.000166981	0.00717308	0.112693	0.487117	0.321019	0.0601455	0.00852539	0.00223891	0.000698779	0.000182987	3.30643e-05	3.85828e-06	2.96807e-07	1.59491e-08	6.34168e-10	1.95717e-11	4.8696e-13	1.00661e-14	1.77085e-16	2.70351e-18	3.63963e-20	4.37882e-22	4.76101e-24	4.72305e-26	4.31003e-28	3.64372e-30	2.87142e-32	2.12073e-34	1.47499e-36	9.70171e-39	6.05774e-41	3.60291e-43	2.04745e-45	1.11485e-47	5.83211e-50	2.93935e-52	1.43223e-54	6.7865e-57	3.16617e-59	1.49822e-61	8.68028e-64	
L_corymbiferum	0	0	0	0	0	0	0	0	0.98594	0	0	0	0	0	0.01406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	6.01073e-24	2.66088e-19	3.02757e-15	1.15604e-11	1.59521e-08	7.8797e-06	0.00128695	0.0584555	0.520405	0.379015	0.038029	0.00215199	0.000366135	0.000205216	6.78687e-05	8.68595e-06	4.59961e-07	1.26633e-08	2.12238e-10	2.40593e-12	1.98505e-14	1.2573e-16	6.36383e-19	2.65538e-21	9.36241e-24	2.84566e-26	7.57968e-29	1.7937e-31	3.8151e-34	7.3656e-37	1.30181e-39	2.12194e-42	3.21041e-45	4.53415e-48	6.00785e-51	7.50188e-54	8.86307e-57	9.943e-60	1.06261e-62	1.08499e-65	1.06126e-68	9.96825e-72	9.01106e-75	7.85571e-78	6.63073e-81	6.69367e-84	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
