NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.139363	0.135054	0.126922	0.115723	0.102388	0.087906	0.0732256	0.0591634	0.0463462	0.0351832	0.0258689	0.0184114	0.0126764	0.00843785	0.00542656	0.00336982	0.0020194	0.00116714	0.000650246	0.000349031	0.000180418	8.97714e-05	4.298e-05	1.9793e-05	8.76469e-06	3.731e-06	1.52644e-06	6.00096e-07	2.26674e-07	8.22623e-08	2.86838e-08	9.61122e-09	3.09573e-09	9.58999e-10	2.8596e-10	8.21791e-11	2.28023e-11	6.12485e-12	1.59854e-12	4.07501e-13	1.20479e-16	6.01853e-17	3.02779e-17	1.56676e-17	8.80933e-18	6.1069e-18	
N2	0.124183	0.124062	0.119993	0.112434	0.102115	0.0899226	0.0767927	0.063599	0.0510745	0.039762	0.0299974	0.0219207	0.015508	0.010616	0.00702791	0.00449697	0.00277981	0.0016592	0.000955809	0.000531186	0.00028468	0.000147078	7.32282e-05	3.51259e-05	1.62287e-05	7.22019e-06	3.09269e-06	1.27518e-06	5.06052e-07	1.93264e-07	7.10231e-08	2.51137e-08	8.54408e-09	2.79681e-09	8.80889e-10	2.66991e-10	7.78932e-11	2.18853e-11	5.92767e-12	1.55078e-12	3.9346e-13	9.76517e-14	2.41739e-14	6.25618e-15	1.90554e-15	8.95405e-16	
N3	0.0348628	0.0382982	0.0440778	0.0519839	0.0614285	0.0713766	0.0804132	0.0869818	0.0897431	0.0879348	0.0815964	0.071568	0.0592608	0.0462869	0.0340842	0.0236536	0.0154665	0.00952762	0.00552908	0.00302276	0.00155691	0.000755582	0.000345557	0.000148955	6.05315e-05	2.31953e-05	8.38353e-06	2.85881e-06	9.20047e-07	2.79539e-07	8.02107e-08	2.1744e-08	5.57093e-09	1.34951e-09	3.09222e-10	6.70539e-11	1.37686e-11	2.67912e-12	4.94555e-13	8.67668e-14	1.45165e-14	2.33136e-15	3.64564e-16	5.74953e-17	1.0187e-17	2.95123e-18	
N4	0.0277384	0.0314301	0.038031	0.0474324	0.0591101	0.0719386	0.0841636	0.0936404	0.0983406	0.0969711	0.0894442	0.0769621	0.0616533	0.0459164	0.031759	0.0203865	0.0121392	0.00670324	0.00343213	0.00162937	0.000717279	0.000292847	0.000110912	3.89789e-05	1.27158e-05	3.852e-06	1.08404e-06	2.83546e-07	6.89651e-08	1.56059e-08	3.2873e-09	6.44941e-10	1.17918e-10	2.0104e-11	3.19806e-12	4.74964e-13	6.58996e-14	8.54751e-15	1.03717e-15	1.17847e-16	1.25579e-17	1.25937e-18	1.20043e-19	1.1228e-20	1.15213e-21	2.01324e-22	
N5	0.0182485	0.0212763	0.027125	0.036204	0.048608	0.0636964	0.0797981	0.0942801	0.104114	0.106826	0.101429	0.0888672	0.0717058	0.053209	0.0362743	0.0227035	0.0130396	0.00687055	0.00332061	0.00147211	0.000598679	0.000223388	7.64978e-05	2.40489e-05	6.94328e-06	1.84178e-06	4.49078e-07	1.00701e-07	2.07783e-08	3.94729e-09	6.90818e-10	1.11448e-10	1.65848e-11	2.27805e-12	2.89021e-13	3.3893e-14	3.67635e-15	3.69114e-16	3.4329e-17	2.95969e-18	2.36737e-19	1.75883e-20	1.21758e-21	7.98268e-23	5.48361e-24	6.94465e-25	
N6	0.00731561	0.00921561	0.0132037	0.0199349	0.0300728	0.0438999	0.0608409	0.0791163	0.0958109	0.107524	0.11146	0.106486	0.093624	0.0756792	0.0562068	0.0383412	0.0240178	0.013816	0.00729893	0.00354204	0.0015794	0.00064734	0.000243986	8.46067e-05	2.70076e-05	7.94084e-06	2.15189e-06	5.37824e-07	1.2406e-07	2.6431e-08	5.20492e-09	9.48143e-10	1.59897e-10	2.49845e-11	3.62014e-12	4.86819e-13	6.08091e-14	7.06156e-15	7.63024e-16	7.67826e-17	7.20248e-18	6.30636e-19	5.17397e-20	4.05564e-21	3.39936e-22	5.30389e-23	
N7	6.39352e-08	9.96474e-07	1.69014e-05	0.000223011	0.0021599	0.0146113	0.0652679	0.180829	0.291891	0.263036	0.133374	0.0400066	0.00754691	0.000947466	8.30478e-05	5.28727e-06	2.52575e-07	9.29992e-09	2.69928e-10	6.29382e-12	1.19807e-13	1.88789e-15	2.49245e-17	2.78614e-19	2.66159e-21	2.19089e-23	1.56546e-25	9.77403e-28	5.36433e-30	2.60209e-32	1.12109e-34	4.30961e-37	1.4843e-39	4.5979e-42	1.28556e-44	3.25503e-47	7.48652e-50	1.56861e-52	3.00219e-55	5.26236e-58	8.47058e-61	1.25639e-63	1.72825e-66	2.24298e-69	2.8927e-72	4.62815e-75	
L_corymbiferum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	9.3444e-11	4.30766e-09	2.34425e-07	9.09818e-06	0.000232282	0.00366419	0.0331381	0.156451	0.344187	0.316383	0.121779	0.0219584	0.0020799	0.000113545	3.8407e-06	8.52101e-08	1.29768e-09	1.40769e-11	1.12149e-13	6.73247e-16	3.11246e-18	1.12905e-20	3.26627e-23	7.64351e-26	1.46514e-28	2.32618e-31	3.08968e-34	3.46397e-37	3.30476e-40	2.70273e-43	1.90753e-46	1.16901e-49	6.25586e-53	2.93862e-56	1.21752e-59	4.46921e-63	1.45952e-66	4.25698e-70	1.11296e-73	2.61712e-77	5.55289e-81	1.06628e-84	1.85829e-88	2.94718e-92	4.2662e-96	6.56017e-100	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_strictum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
