NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	1.25721e-10	3.25423e-07	3.34915e-05	0.000756202	0.00235774	0.0234659	0.00482292	0.0894676	0.785527	0.0917084	0.00185426	6.03042e-06	5.32023e-09	1.8249e-12	3.21423e-18	3.13312e-20	2.42539e-22	1.54959e-24	8.41243e-27	3.96935e-29	1.65734e-31	6.21317e-34	2.11648e-36	6.61661e-39	1.91435e-41	5.16259e-44	1.30567e-46	3.11326e-49	7.03093e-52	1.51e-54	3.09491e-57	6.07282e-60	1.14396e-62	2.07393e-65	3.62663e-68	6.12921e-71	1.00295e-73	1.59159e-76	2.45301e-79	3.67671e-82	5.36584e-85	7.63332e-88	1.0596e-90	1.43721e-93	1.91813e-96	3.02386e-99	
N2	6.71666e-11	1.01341e-07	1.13998e-05	0.000382329	0.0013452	0.0131511	0.00334292	0.086532	0.832431	0.0621411	0.00065763	5.53889e-06	4.84307e-08	5.3917e-10	3.42615e-12	1.72793e-14	2.93167e-17	7.2711e-19	3.86598e-22	4.67479e-24	2.18372e-27	9.12367e-30	4.4027e-33	1.93109e-35	6.85528e-39	4.37696e-41	1.31942e-43	1.83965e-46	8.39953e-50	7.62459e-52	2.07256e-55	9.80353e-58	5.0433e-61	7.15041e-64	7.41758e-67	9.31329e-69	1.67591e-72	1.987e-75	1.66074e-78	1.47524e-80	3.02609e-84	3.49142e-87	1.12492e-90	7.23481e-93	4.24184e-96	2.62703e-98	
N3	6.88582e-14	2.79928e-10	9.91489e-08	3.57369e-06	2.31513e-05	0.00107544	0.000277199	0.0217227	0.95744	0.0193854	7.22743e-05	3.1817e-07	7.58941e-10	1.34897e-12	1.31409e-15	1.31625e-18	8.01224e-22	1.06204e-24	3.0891e-28	1.54833e-31	3.90329e-35	1.19807e-38	2.81887e-42	1.56596e-45	3.15503e-49	1.5377e-52	5.12343e-56	1.35214e-59	2.15551e-63	7.08864e-67	9.36014e-71	2.89943e-74	4.03708e-78	1.10471e-81	2.07285e-85	8.94185e-89	9.47238e-93	1.87289e-96	2.41194e-100	5.60447e-104	5.96966e-108	1.18358e-111	1.19971e-115	3.14811e-119	1.1165e-122	6.08134e-126	
N4	7.4418e-16	9.38491e-12	5.72186e-09	5.02711e-07	1.4591e-05	0.000175999	0.000244488	0.025716	0.960667	0.0131695	1.1918e-05	2.86452e-08	1.80477e-10	3.83825e-13	2.34634e-16	2.59957e-19	1.42428e-22	1.40405e-24	1.13295e-28	1.30383e-31	1.35268e-35	4.25911e-39	5.15805e-43	5.48447e-46	5.75935e-50	1.43922e-52	8.70937e-56	1.84176e-59	9.98474e-64	9.17038e-67	3.93275e-71	3.491e-74	1.74771e-78	9.45566e-82	2.81822e-85	6.98423e-88	1.77873e-92	2.61244e-96	2.02349e-100	2.0171e-103	6.77567e-108	1.30782e-111	3.34811e-116	1.59502e-119	2.77772e-123	3.47812e-126	
N5	1.98433e-18	8.26247e-14	3.88259e-10	2.99784e-08	2.87707e-06	5.05145e-05	0.000303922	0.00770075	0.969308	0.022617	1.5181e-05	1.23426e-06	2.01294e-08	1.42657e-10	7.55459e-14	7.86956e-16	9.64952e-20	1.50999e-21	5.12495e-26	4.19335e-29	3.18616e-33	4.30291e-37	6.02914e-41	2.99801e-43	6.74755e-48	1.43644e-50	7.05413e-54	1.04172e-57	1.91471e-62	1.30246e-65	6.23525e-70	2.36099e-72	2.56189e-77	6.4072e-81	1.22078e-84	4.76174e-87	4.56265e-92	4.42521e-96	1.78276e-100	1.83339e-103	3.65983e-108	7.32781e-112	6.92094e-117	2.67914e-120	5.6599e-124	1.34175e-126	
N6	7.76343e-19	1.55568e-14	4.55948e-11	4.57648e-09	1.38746e-07	3.67854e-05	1.40471e-05	0.00324285	0.988307	0.00839059	8.90058e-06	2.53377e-08	1.96997e-10	4.38932e-13	3.12764e-16	2.65726e-19	2.07613e-22	1.69051e-24	2.0017e-28	2.26499e-31	3.22425e-35	9.26085e-39	1.675e-42	1.69361e-45	3.10772e-49	7.94585e-52	5.64835e-55	1.62013e-58	1.46828e-62	1.4689e-65	1.09197e-69	4.71443e-72	2.37366e-74	1.41107e-75	3.10886e-77	3.78816e-78	8.42398e-81	8.86633e-83	5.25639e-85	2.83968e-86	8.80537e-89	1.26971e-90	3.02531e-93	7.56121e-95	1.63788e-96	1.44427e-97	
N7	4.77793e-27	6.74258e-21	1.52881e-15	1.48493e-13	4.63142e-10	2.05719e-07	5.24567e-08	4.20689e-05	0.992237	0.00772012	1.96953e-07	1.32353e-11	1.51178e-15	4.21675e-20	3.06295e-25	3.44676e-30	4.04484e-35	4.14827e-39	4.42756e-42	1.97154e-44	3.81848e-47	1.00186e-46	2.82231e-49	1.69684e-51	3.07672e-54	3.21323e-56	1.09715e-58	1.59156e-61	8.09161e-65	1.50053e-67	4.49054e-71	6.40785e-74	9.99929e-78	9.6242e-35	1.21406e-34	6.2112e-34	1.54212e-34	1.21482e-34	5.07176e-35	9.5441e-35	3.65016e-35	4.4717e-35	1.18467e-35	1.54944e-35	3.7179e-35	2.14074e-34	
L_corymbiferum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	5.72199e-31	6.47165e-24	9.96067e-18	1.48182e-15	4.79123e-11	5.06311e-09	9.59017e-09	2.5182e-06	0.981786	0.0182113	3.72772e-08	2.23959e-12	4.33335e-15	1.51969e-19	1.16018e-25	1.60175e-30	2.07189e-35	3.20909e-38	3.70792e-45	3.91916e-50	4.19007e-56	1.62827e-62	1.9016e-68	2.76832e-73	3.83441e-79	9.51497e-83	4.97732e-88	5.35943e-94	1.47585e-101	4.23078e-107	1.16911e-114	5.29988e-120	1.76934e-128	1.1335e-83	5.64421e-37	5.61056e-35	7.46406e-37	4.03687e-37	6.83048e-38	6.30811e-37	6.6341e-38	1.19672e-37	1.77075e-39	3.90891e-39	6.68957e-39	4.7952e-37	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
