NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.396368	0.256139	0.155664	0.0898135	0.0495505	0.0262872	0.0134704	0.00669188	0.00323274	0.00152251	0.000700591	0.000315575	0.000139375	6.04416e-05	2.57695e-05	1.08141e-05	4.47126e-06	1.82317e-06	7.33759e-07	2.91707e-07	1.14637e-07	4.45652e-08	1.71494e-08	6.53686e-09	2.46971e-09	9.25487e-10	3.4423e-10	1.27177e-10	4.67087e-11	1.7069e-11	6.21261e-12	2.25466e-12	8.16924e-13	2.95936e-13	1.07357e-13	5.11228e-17	3.09228e-17	1.87758e-17	1.14601e-17	7.04484e-18	4.37472e-18	2.75927e-18	1.78691e-18	1.2137e-18	8.97344e-19	7.58474e-19	
N2	0.225722	0.259952	0.203239	0.13441	0.080889	0.0457403	0.0247	0.0128541	0.00648347	0.00318191	0.00152386	0.000713796	0.000327642	0.000147611	6.53627e-05	2.84814e-05	1.22258e-05	5.17476e-06	2.16159e-06	8.91779e-07	3.63619e-07	1.46628e-07	5.85087e-08	2.31146e-08	9.04548e-09	3.50794e-09	1.34876e-09	5.14346e-10	1.94618e-10	7.30939e-11	2.72593e-11	1.00985e-11	3.7179e-12	1.36099e-12	4.95682e-13	1.79769e-13	6.49998e-14	2.34739e-14	8.49122e-15	3.09076e-15	1.14089e-15	4.32914e-16	1.73069e-16	7.62735e-17	4.01267e-17	2.82398e-17	
N3	0.00130584	0.0105186	0.036892	0.0801648	0.125752	0.15506	0.158571	0.13948	0.108318	0.0757255	0.0483767	0.028576	0.0157562	0.00817243	0.00401325	0.00187599	0.000838591	0.000359884	0.000148781	5.94279e-05	2.29947e-05	8.63882e-06	3.15761e-06	1.12495e-06	3.9128e-07	1.33064e-07	4.4303e-08	1.44587e-08	4.63054e-09	1.45673e-09	4.50591e-10	1.37158e-10	4.11211e-11	1.21526e-11	3.54328e-12	1.02021e-12	2.9042e-13	8.18649e-14	2.29044e-14	6.38448e-15	1.78454e-15	5.06135e-16	1.49071e-16	4.78535e-17	1.85759e-17	1.06004e-17	
N4	0.000292009	0.00379244	0.0192431	0.0552998	0.106676	0.152461	0.172099	0.1604	0.127483	0.0885272	0.0547342	0.0305829	0.0156306	0.00737979	0.00324536	0.00133858	0.000520899	0.000192218	6.7558e-05	2.27021e-05	7.3186e-06	2.27016e-06	6.79364e-07	1.96605e-07	5.51388e-08	1.50149e-08	3.97686e-09	1.02612e-09	2.58298e-10	6.35153e-11	1.52754e-11	3.5971e-12	8.30237e-13	1.88003e-13	4.18066e-14	9.13784e-15	1.96513e-15	4.16303e-16	8.70205e-17	1.79977e-17	3.70148e-18	7.64613e-19	1.62019e-19	3.69152e-20	1.01318e-20	4.40845e-21	
N5	5.19474e-05	0.00112019	0.00828533	0.0318135	0.0769293	0.131157	0.169691	0.175367	0.150278	0.109843	0.0700027	0.039582	0.0201398	0.00932889	0.00397219	0.00156748	0.000577262	0.000199591	6.51273e-05	2.0147e-05	5.93224e-06	1.66847e-06	4.49652e-07	1.16442e-07	2.9048e-08	6.99654e-09	1.63044e-09	3.68293e-10	8.07776e-11	1.72296e-11	3.57906e-12	7.25008e-13	1.43392e-13	2.77208e-14	5.24367e-15	9.71488e-16	1.76445e-16	3.14438e-17	5.50324e-18	9.4705e-19	1.60593e-19	2.69783e-20	4.5628e-21	8.17185e-22	1.80092e-22	6.94748e-23	
N6	4.77233e-06	0.000156126	0.00168022	0.00907987	0.0300344	0.0683454	0.115551	0.153236	0.165895	0.151159	0.118719	0.0819162	0.0504328	0.0280607	0.0142615	0.00668073	0.00290681	0.00118253	0.000452379	0.000163553	5.61286e-05	1.83556e-05	5.73995e-06	1.72162e-06	4.9665e-07	1.38143e-07	3.71315e-08	9.66443e-09	2.44023e-09	5.98743e-10	1.4298e-10	3.32773e-11	7.55836e-12	1.6774e-12	3.6413e-13	7.73993e-14	1.6125e-14	3.29575e-15	6.61505e-16	1.30561e-16	2.54039e-17	4.90484e-18	9.5771e-19	1.9999e-19	5.19121e-20	2.28213e-20	
N7	1.21565e-16	4.70699e-13	4.41683e-10	1.44515e-07	1.88823e-05	0.00102604	0.0225962	0.183404	0.455992	0.272253	0.0579051	0.00634441	0.000437388	2.13565e-05	7.97051e-07	2.39589e-08	6.02353e-10	1.30283e-11	2.47745e-13	4.21349e-15	6.49797e-17	9.18977e-19	1.20304e-20	1.4693e-22	1.68534e-24	1.82595e-26	1.87782e-28	1.84098e-30	1.72704e-32	1.55546e-34	1.34894e-36	1.12939e-38	9.15014e-41	7.18894e-43	5.48765e-45	4.07713e-47	2.95311e-49	2.0886e-51	1.44484e-53	9.79715e-56	6.53266e-58	4.30826e-60	2.84188e-62	1.91582e-64	1.37284e-66	1.32412e-68	
L_corymbiferum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	2.99244e-22	1.5671e-17	1.47578e-13	3.67997e-10	2.81505e-07	6.89731e-05	0.0052431	0.110494	0.511418	0.328484	0.0421086	0.0021244	5.7345e-05	9.81483e-07	1.18405e-08	1.08126e-10	7.86288e-13	4.72737e-15	2.41818e-17	1.0763e-19	4.24359e-22	1.50391e-24	4.84864e-27	1.43644e-29	3.94375e-32	1.01071e-34	2.43303e-37	5.5311e-40	1.19307e-42	2.45192e-45	4.81862e-48	9.08499e-51	1.64805e-53	2.88394e-56	4.87965e-59	8.00006e-62	1.27331e-64	1.97088e-67	2.97145e-70	4.37004e-73	6.27756e-76	8.81896e-79	1.21299e-81	1.63527e-84	2.17217e-87	3.87265e-90	
L_gallicum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_strictum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	1.56719e-10	2.9267e-08	1.52912e-06	3.40524e-05	0.000394963	0.00269867	0.0118453	0.0356901	0.0778575	0.128481	0.166308	0.174014	0.150909	0.11076	0.0700222	0.0387034	0.0189436	0.00830123	0.00328793	0.00118689	0.00039335	0.000120455	3.42798e-05	9.1125e-06	2.27307e-06	5.34265e-07	1.18765e-07	2.50539e-08	5.031e-09	9.64375e-10	1.76916e-10	3.11346e-11	5.26766e-12	8.58539e-13	1.35044e-13	2.05358e-14	3.02386e-15	4.31799e-16	5.98832e-17	8.07824e-18	1.06236e-18	1.36815e-19	1.74759e-20	2.307e-21	3.60953e-22	1.0142e-22	
L_setaceum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
