NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
L_strictum	0	0	0	0	0	0	0	0	0.999349	0	0	0	0	0	0.000631898	1.88806e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	1.94484e-21	3.34469e-17	1.52991e-13	2.16264e-11	9.17077e-10	1.60128e-06	3.35281e-07	0.000849838	0.998355	0.000791836	1.32802e-06	4.97818e-07	2.84129e-09	1.36828e-12	5.56042e-15	2.33356e-15	4.97005e-16	1.16151e-15	5.34807e-20	2.59467e-23	9.7478e-28	4.19613e-32	1.09469e-36	2.25481e-40	3.68607e-45	2.20543e-48	1.56479e-52	2.91194e-57	6.81349e-63	6.49492e-67	6.83698e-70	7.07633e-70	9.69699e-72	5.52005e-72	3.20338e-73	2.46947e-73	2.28956e-78	3.18102e-82	7.76704e-87	2.34532e-90	1.33797e-95	7.00758e-100	7.49963e-106	5.67647e-110	1.31106e-114	2.36317e-117	
L_setaceum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	9.83954e-28	3.90823e-22	1.15016e-17	1.41473e-14	4.01607e-13	1.08073e-08	1.13868e-09	8.47877e-05	0.526643	1.01763e-05	8.1731e-09	4.64921e-06	8.505e-09	4.33974e-13	1.78859e-13	2.12808e-09	7.75106e-06	0.473241	8.87557e-06	1.30358e-09	1.38921e-14	2.94635e-17	4.55731e-18	2.99918e-18	1.71954e-22	1.90226e-23	1.84848e-25	4.01916e-28	6.759e-32	2.28497e-31	6.30289e-30	1.06367e-26	1.22664e-25	1.83147e-22	1.68683e-20	3.24926e-17	1.69054e-20	2.10246e-22	4.48028e-25	1.31226e-26	8.75846e-30	5.25703e-32	5.09235e-36	4.08677e-36	6.38826e-36	1.91198e-34	
L_suffruticosum1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235341	0	0	0	0	0	0	0	0	0	0	
L_tenuifolium1	0	0	0	0	0	0	0	0.00111832	0.523987	0	0	0	0	0	0	0	0	0.474894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	2.54963e-19	2.44362e-15	5.75223e-12	6.15227e-10	5.40675e-07	6.30968e-06	0.00261808	0.00222731	0.908087	0.0864979	0.000147244	0.000164071	0.00023253	1.94068e-05	7.92719e-09	1.72657e-11	4.93347e-15	5.92579e-17	8.96172e-22	2.84519e-25	1.32463e-29	3.78866e-34	1.49572e-38	1.1076e-41	1.56858e-46	2.14381e-49	2.67079e-53	8.39778e-58	2.2424e-63	2.97006e-67	1.06549e-72	4.79974e-76	5.7856e-82	1.16415e-85	2.638e-90	2.31494e-93	1.16283e-99	2.46447e-104	1.20912e-109	9.12161e-114	2.20066e-119	5.00349e-124	1.57783e-130	4.67251e-135	7.09971e-140	1.83462e-143	
N12	9.96424e-24	5.9941e-19	1.10249e-14	8.95701e-13	3.67169e-10	3.44699e-07	0.000128669	7.52793e-05	0.0344062	6.64233e-05	1.29207e-06	0.000171387	0.167552	0.796552	0.00104598	9.71242e-08	1.28931e-11	1.61883e-14	1.43362e-19	3.91199e-23	1.50118e-28	4.17089e-33	1.41809e-36	8.83462e-39	1.96582e-41	4.57415e-42	1.91662e-41	7.6374e-44	8.62638e-47	4.87939e-48	1.66521e-51	1.34357e-53	2.18454e-56	1.55719e-58	4.74833e-61	3.4985e-62	6.05395e-66	3.44723e-68	5.96524e-71	2.43204e-72	4.72257e-76	1.73857e-78	3.27813e-82	6.96077e-84	1.45826e-86	1.80957e-88	
N13	1.15718e-28	2.90944e-23	1.73469e-18	3.44954e-16	2.02413e-12	1.35852e-09	1.32167e-05	4.09077e-07	0.000982274	4.20247e-07	4.60236e-10	8.84366e-07	0.0152988	0.983537	0.000167229	1.28406e-08	1.12765e-12	4.59996e-15	2.4929e-19	1.67815e-23	1.69334e-28	2.13817e-33	5.78807e-39	2.20319e-42	3.80355e-48	3.93325e-51	6.26362e-58	9.97287e-60	9.94903e-63	2.30483e-59	7.23319e-60	1.2019e-55	3.68203e-56	2.96207e-56	1.76187e-56	3.51818e-51	3.15053e-52	1.40569e-47	1.41674e-42	3.50035e-39	6.83413e-41	1.8373e-39	2.20349e-41	3.74861e-40	1.43676e-40	3.42365e-38	
N14	6.72226e-34	7.41411e-28	2.30728e-22	7.73131e-20	1.66355e-15	1.00447e-12	8.94679e-08	1.95726e-10	2.51006e-06	1.86358e-10	1.1903e-14	1.18368e-09	0.000166677	0.999799	3.209e-05	1.34929e-10	4.59703e-16	3.34798e-19	1.40043e-23	2.05336e-28	8.89782e-33	2.00082e-39	2.29266e-45	2.4129e-51	1.67972e-57	1.40311e-62	7.30051e-35	1.89621e-33	5.78125e-35	6.61256e-35	1.68996e-35	1.6861e-35	1.24263e-36	2.56944e-37	2.21921e-37	2.33861e-36	2.20305e-37	4.85973e-36	9.1294e-36	5.78828e-36	1.71023e-36	6.23249e-35	1.5193e-36	1.30277e-36	1.66438e-36	4.84365e-35	
